survey_id,source_file,source_id,language,theme,type,year,title,url,normalized_url,publisher_or_venue,relevance,cash_etf_use
LIT374,lit_en_alphamine.csv,EN062,EN,,code,2026,Alpha Mining: An LLM-Agent Pipeline for Formulaic Alpha Discovery on WorldQuant BRAIN,https://github.com/zl3311/alpha-mining,https://github.com/zl3311/alpha-mining,GitHub,"Archived real-world BRAIN pipeline with submissions, failures, rules, and research logs.",
LIT375,lit_en_alphamine.csv,EN063,EN,,tool,2026,FFO: Formulaic Factor Optimization Engine,https://alphabench.cc/ffo.html,https://alphabench.cc/ffo.html,AlphaBench,Qlib-backed execution and feedback engine for LLM-generated formulas.,
LIT376,lit_en_alphamine.csv,EN064,EN,,paper,1999,Using genetic algorithms to find technical trading rules,https://doi.org/10.1016/S0304-405X(98)00052-X,https://doi.org/10.1016/s0304-405x(98)00052-x,Journal of Financial Economics,Seminal out-of-sample genetic search for interpretable S&P 500 trading rules.,
LIT377,lit_en_alphamine.csv,EN065,EN,,paper,2004,Generating trading rules on the stock markets with genetic programming,https://doi.org/10.1016/S0305-0548(03)00063-7,https://doi.org/10.1016/s0305-0548(03)00063-7,Computers and Operations Research,Classic GP construction and validation of stock-market trading rules.,
LIT378,lit_en_alphamine.csv,EN066,EN,,paper,2011,A genetic programming model to generate risk-adjusted technical trading rules in stock markets,https://doi.org/10.1016/j.eswa.2011.01.039,https://doi.org/10.1016/j.eswa.2011.01.039,Expert Systems with Applications,Optimizes trinary rules with conditional-Sharpe fitness and market frictions.,
LIT379,lit_en_alphamine.csv,EN067,EN,,paper,2016,Robust technical trading strategies using GP for algorithmic portfolio selection,https://doi.org/10.1016/j.eswa.2015.10.040,https://doi.org/10.1016/j.eswa.2015.10.040,Expert Systems with Applications,Random-segment fitness improves GP robustness under regime and drawdown stress.,
LIT380,lit_en_alphamine.csv,EN068,EN,,paper,2021,Generating and Optimizing Human-Readable Quantitative Program Trading Strategies through a Genetic Programming Framework,https://doi.org/10.1016/j.procs.2021.04.112,https://doi.org/10.1016/j.procs.2021.04.112,Procedia Computer Science,Adds multiobjective regularization and modular I/O to human-readable GP strategies.,
LIT381,lit_en_alphamine.csv,EN069,EN,,paper,2023,Enhanced Strongly typed Genetic Programming for Algorithmic Trading,https://doi.org/10.1145/3583131.3590359,https://doi.org/10.1145/3583131.3590359,ACM GECCO,Strong typing and decomposed fitness combine technical and sentiment signals.,
LIT382,lit_en_alphamine.csv,EN070,EN,,paper,2022,Using strongly typed genetic programming to combine technical and sentiment analysis for algorithmic trading,https://doi.org/10.1109/CEC55065.2022.9870240,https://doi.org/10.1109/cec55065.2022.9870240,IEEE CEC,Combines typed technical and sentiment subtrees in evolved trading systems.,
LIT383,lit_en_alphamine.csv,EN071,EN,,survey,2015,Application of evolutionary computation for rule discovery in stock algorithmic trading: A literature review,https://doi.org/10.1016/j.asoc.2015.07.008,https://doi.org/10.1016/j.asoc.2015.07.008,Applied Soft Computing,Systematic review of evolutionary rule discovery and validation in stock trading.,
LIT384,lit_en_alphamine.csv,EN072,EN,,survey,2015,Genetic algorithms and Darwinian approaches in financial applications: A survey,https://doi.org/10.1016/j.eswa.2015.06.001,https://doi.org/10.1016/j.eswa.2015.06.001,Expert Systems with Applications,"Broad review of GA, GP, coevolution, and multiobjective methods in finance.",
LIT385,lit_en_alphamine.csv,EN073,EN,,survey,2020,"Applications of Genetic Programming to Finance and Economics: Past, Present, Future",https://doi.org/10.1007/s10710-019-09359-z,https://doi.org/10.1007/s10710-019-09359-z,Genetic Programming and Evolvable Machines,Assesses decades of GP finance work and calls for stronger empirical standards.,
LIT386,lit_en_alphamine.csv,EN074,EN,,survey,2025,Hybrids of Reinforcement Learning and Evolutionary Computation in Finance: A Survey,https://doi.org/10.1145/3728634,https://doi.org/10.1145/3728634,ACM Computing Surveys,Taxonomy of RL-EC hybrids for trading and portfolio optimization.,
LIT387,lit_en_alphamine.csv,EN075,EN,,survey,2016,Computational intelligence and financial markets: A survey and future directions,https://doi.org/10.1016/j.eswa.2016.02.006,https://doi.org/10.1016/j.eswa.2016.02.006,Expert Systems with Applications,"Reviews evolutionary, neural, and hybrid market-prediction systems.",
LIT388,lit_en_alphamine.csv,EN076,EN,,paper,2006,Trading Rules on the Stock Markets using Genetic Network Programming with Candlestick Chart,https://doi.org/10.1109/CEC.2006.1688600,https://doi.org/10.1109/cec.2006.1688600,IEEE CEC,Graph-based evolutionary programs exploit candlestick and implicit memory.,
LIT389,lit_en_alphamine.csv,EN077,EN,,paper,2007,Trading rules on stock markets using genetic network programming with Sarsa learning,https://doi.org/10.1145/1276958.1277232,https://doi.org/10.1145/1276958.1277232,ACM GECCO,"Combines graph evolution, SARSA updates, candlesticks, and technical indicators.",
LIT390,lit_en_alphamine.csv,EN078,EN,,paper,2007,Stock trading rules using genetic network programming with actor-critic,https://doi.org/10.1109/CEC.2007.4424513,https://doi.org/10.1109/cec.2007.4424513,IEEE CEC,Actor-critic learning adapts graph-based trading rules during execution.,
LIT391,lit_en_alphamine.csv,EN079,EN,,paper,2009,Real Time Updating Genetic Network Programming for Adapting to the Change of Stock Prices,https://doi.org/10.1541/ieejeiss.129.344,https://doi.org/10.1541/ieejeiss.129.344,IEEJ Transactions,Updates evolved graph programs online as price regimes change.,
LIT392,lit_en_alphamine.csv,EN080,EN,,paper,2009,A genetic network programming with learning approach for enhanced stock trading model,https://doi.org/10.1016/j.eswa.2009.05.054,https://doi.org/10.1016/j.eswa.2009.05.054,Expert Systems with Applications,Enhances GNP-SARSA with learned importance-index functions.,
LIT393,lit_en_alphamine.csv,EN081,EN,,paper,2007,Trading Rules on Stock Markets Using Genetic Network Programming with Reinforcement Learning and Importance Index,https://doi.org/10.1541/ieejeiss.127.1061,https://doi.org/10.1541/ieejeiss.127.1061,IEEJ Transactions,Uses an importance index and actor-critic thresholds for graph-program decisions.,
LIT394,lit_en_alphamine.csv,EN082,EN,,paper,1997,Is Technical Analysis in the Foreign Exchange Market Profitable? A Genetic Programming Approach,https://doi.org/10.2307/2331231,https://doi.org/10.2307/2331231,Journal of Financial and Quantitative Analysis,Early rigorous out-of-sample GP evidence across six FX rates.,
LIT395,lit_en_alphamine.csv,EN083,EN,,paper,2001,A real-time adaptive trading system using genetic programming,https://doi.org/10.1088/1469-7688/1/4/301,https://doi.org/10.1088/1469-7688/1/4/301,Quantitative Finance,Continuously refreshes a portfolio of evolved intraday FX indicator rules.,
LIT396,lit_en_alphamine.csv,EN084,EN,,survey,2023,Machine Learning Applications in Algorithmic Trading: A Comprehensive Systematic Review,https://doi.org/10.5815/ijeme.2023.06.05,https://doi.org/10.5815/ijeme.2023.06.05,IJEME,Places evolutionary rule discovery within broader algorithmic-trading ML.,
LIT397,lit_en_alphamine.csv,EN085,EN,,paper,2021,Financial Markets Prediction with Deep Learning,https://arxiv.org/abs/2104.05413,https://arxiv.org/abs/2104.05413,arXiv,Learns convolutional price-volume features as a black-box contrast to formula mining.,
LIT398,lit_en_alphamine.csv,EN086,EN,,code,2010,gplearn,https://github.com/trevorstephens/gplearn,https://github.com/trevorstephens/gplearn,GitHub,Scikit-learn-compatible GP baseline used by AutoAlpha and alpha-mining studies.,
LIT399,lit_en_alphamine.csv,EN087,EN,,paper,2023,Interpretable Machine Learning for Science with PySR and SymbolicRegression.jl,https://doi.org/10.48550/arxiv.2305.01582,https://doi.org/10.48550/arxiv.2305.01582,arXiv,Describes a high-performance multi-population evolutionary symbolic-regression system.,
LIT400,lit_en_alphamine.csv,EN088,EN,,code,2019,PySR,https://github.com/MilesCranmer/PySR,https://github.com/milescranmer/pysr,GitHub,Practical evolutionary symbolic regression with complexity-aware Pareto search.,
LIT401,lit_en_alphamine.csv,EN089,EN,,code,2019,SymbolicRegression.jl,https://github.com/MilesCranmer/SymbolicRegression.jl,https://github.com/milescranmer/symbolicregression.jl,GitHub,High-performance Julia engine underlying PySR's evolutionary expression search.,
LIT402,lit_en_alphamine.csv,EN090,EN,,paper,2021,Deep symbolic regression: Recovering mathematical expressions from data via risk-seeking policy gradients,https://openreview.net/forum?id=m5Qsh0kBQG,https://openreview.net/forum?id=m5qsh0kbqg,ICLR,DSO's risk-seeking sequence policy is a core baseline for alpha formula generation.,
LIT403,lit_en_alphamine.csv,EN091,EN,,code,2021,Deep Symbolic Optimization,https://github.com/dso-org/deep-symbolic-optimization-pytorch,https://github.com/dso-org/deep-symbolic-optimization-pytorch,GitHub,Open DSO implementation reused as an alpha-mining benchmark.,
LIT404,lit_en_alphamine.csv,EN092,EN,,paper,2022,A Unified Framework for Deep Symbolic Regression,https://openreview.net/forum?id=2FNnBhwJsHK,https://openreview.net/forum?id=2fnnbhwjshk,NeurIPS,"Unifies neural-guided search, GP, constraints, and risk-seeking objectives.",
LIT405,lit_en_alphamine.csv,EN093,EN,,paper,2021,Symbolic Regression via Neural-Guided Genetic Programming Population Seeding,https://arxiv.org/abs/2111.00053,https://arxiv.org/abs/2111.00053,NeurIPS,Hybrid neural generator seeds GP populations and learns from evolved elites.,
LIT406,lit_en_alphamine.csv,EN094,EN,,paper,2020,AI Feynman: A physics-inspired method for symbolic regression,https://doi.org/10.1126/sciadv.aay2631,https://doi.org/10.1126/sciadv.aay2631,Science Advances,Demonstrates structural priors that can sharply reduce symbolic search spaces.,
LIT407,lit_en_alphamine.csv,EN095,EN,,code,2020,AI Feynman,https://github.com/SJ001/AI-Feynman,https://github.com/sj001/ai-feynman,GitHub,Open implementation of recursive structure-aware symbolic regression.,
LIT408,lit_en_alphamine.csv,EN096,EN,,paper,2020,AI Feynman 2.0: Pareto-optimal symbolic regression exploiting graph modularity,https://arxiv.org/abs/2006.10782,https://arxiv.org/abs/2006.10782,arXiv,Adds modularity decomposition and accuracy-complexity Pareto optimization.,
LIT409,lit_en_alphamine.csv,EN097,EN,,survey,2024,Interpretable scientific discovery with symbolic regression: a review,https://doi.org/10.1007/s10462-023-10622-0,https://doi.org/10.1007/s10462-023-10622-0,Artificial Intelligence Review,"Comprehensive map of GP, neural, and hybrid symbolic-regression methods.",
LIT410,lit_en_alphamine.csv,EN098,EN,,survey,2025,Recent Advances in Symbolic Regression,https://doi.org/10.1145/3735634,https://doi.org/10.1145/3735634,ACM Computing Surveys,"Reviews algorithms, benchmarks, metrics, software, and open symbolic-search problems.",
LIT411,lit_en_alphamine.csv,EN099,EN,,benchmark,2024,SRBench++: Principled Benchmarking of Symbolic Regression With Domain-Expert Interpretation,https://doi.org/10.1109/TEVC.2024.3423681,https://doi.org/10.1109/tevc.2024.3423681,IEEE Transactions on Evolutionary Computation,Highlights robust benchmarking and expert interpretation beyond fit metrics.,
LIT412,lit_en_alphamine.csv,EN100,EN,,paper,2020,Operon C++: An Efficient Genetic Programming Framework for Symbolic Regression,https://doi.org/10.1145/3377929.3398099,https://doi.org/10.1145/3377929.3398099,ACM GECCO Companion,High-throughput GP framework for large symbolic search workloads.,
LIT413,lit_en_alphamine.csv,EN101,EN,,code,2020,Operon,https://github.com/heal-research/operon,https://github.com/heal-research/operon,GitHub,Modern C++ GP engine with parallel evaluation and local-search support.,
LIT414,lit_en_alphamine.csv,EN102,EN,,paper,2021,SymbolicGPT: A Generative Transformer Model for Symbolic Regression,https://doi.org/10.48550/arxiv.2106.14131,https://doi.org/10.48550/arxiv.2106.14131,arXiv,Frames formula discovery as conditional language generation.,
LIT415,lit_en_alphamine.csv,EN103,EN,,code,2021,SymbolicGPT,https://github.com/mojivalipour/symbolicgpt,https://github.com/mojivalipour/symbolicgpt,GitHub,Official transformer symbolic-regression implementation.,
LIT416,lit_en_alphamine.csv,EN104,EN,,paper,2023,Transformer-based Planning for Symbolic Regression,https://doi.org/10.48550/arxiv.2303.06833,https://doi.org/10.48550/arxiv.2303.06833,NeurIPS,TPSR injects fit and complexity feedback through MCTS decoding.,
LIT417,lit_en_alphamine.csv,EN105,EN,,code,2023,TPSR,https://github.com/deep-symbolic-mathematics/TPSR,https://github.com/deep-symbolic-mathematics/tpsr,GitHub,Official MCTS-planning decoder for pretrained symbolic transformers.,
LIT418,lit_en_alphamine.csv,EN106,EN,,paper,2022,End-to-end Symbolic Regression with Transformers,https://doi.org/10.48550/arxiv.2204.10532,https://doi.org/10.48550/arxiv.2204.10532,NeurIPS,Predicts complete expressions and constants at orders-of-magnitude faster inference.,
LIT419,lit_en_alphamine.csv,EN108,EN,,paper,2024,Large Language Models As Evolution Strategies,https://doi.org/10.1145/3638530.3654238,https://doi.org/10.1145/3638530.3654238,ACM GECCO,General method for using LLMs as semantic mutation and crossover operators.,
LIT420,lit_en_alphamine.csv,EN109,EN,,paper,2024,Mathematical discoveries from program search with large language models,https://doi.org/10.1038/s41586-023-06924-6,https://doi.org/10.1038/s41586-023-06924-6,Nature,FunSearch validates LLM-guided evolutionary program discovery at scale.,
LIT421,lit_en_alphamine.csv,EN110,EN,,paper,2023,Faster sorting algorithms discovered using deep reinforcement learning,https://doi.org/10.1038/s41586-023-06004-9,https://doi.org/10.1038/s41586-023-06004-9,Nature,AlphaDev motivates treating formula construction as program search with learned guidance.,
LIT422,lit_en_alphamine.csv,EN111,EN,,paper,2020,Qlib: An AI-oriented Quantitative Investment Platform,https://doi.org/10.48550/arxiv.2009.11189,https://doi.org/10.48550/arxiv.2009.11189,arXiv,"Defines the data, expression, model, and backtest stack used by many alpha systems.",
LIT423,lit_en_alphamine.csv,EN112,EN,,code,2020,Qlib,https://github.com/microsoft/qlib,https://github.com/microsoft/qlib,GitHub,"Open quantitative-research platform underlying Alpha158, Alpha360, and RD-Agent.",
LIT424,lit_en_alphamine.csv,EN113,EN,,benchmark,2020,Qlib Alpha158 and Alpha360 benchmarks,https://github.com/microsoft/qlib/blob/main/examples/benchmarks/README.md,https://github.com/microsoft/qlib/blob/main/examples/benchmarks/readme.md,GitHub,Standard datasets and metrics used to compare mined factors and forecasting models.,
LIT425,lit_en_alphamine.csv,EN114,EN,,paper,2020,FinRL: A Deep Reinforcement Learning Library for Automated Stock Trading in Quantitative Finance,https://arxiv.org/abs/2011.09607,https://arxiv.org/abs/2011.09607,NeurIPS Workshop,Reproducible trading environments and friction-aware evaluation for learned strategies.,
LIT426,lit_en_alphamine.csv,EN115,EN,,code,2020,FinRL,https://github.com/AI4Finance-Foundation/FinRL,https://github.com/ai4finance-foundation/finrl,GitHub,Open DRL trading and portfolio evaluation framework.,
LIT427,lit_en_alphamine.csv,EN116,EN,,code,2016,Alphalens,https://github.com/quantopian/alphalens,https://github.com/quantopian/alphalens,GitHub,"Widely used open toolkit for factor returns, IC, turnover, and tear sheets.",
LIT428,lit_en_alphamine.csv,EN117,EN,,paper,1993,Common risk factors in the returns on stocks and bonds,https://doi.org/10.1016/0304-405X(93)90023-5,https://doi.org/10.1016/0304-405x(93)90023-5,Journal of Financial Economics,Foundational interpretable factor model and benchmark for incremental alpha.,
LIT429,lit_en_alphamine.csv,EN118,EN,,paper,2015,A five-factor asset pricing model,https://doi.org/10.1016/j.jfineco.2014.10.010,https://doi.org/10.1016/j.jfineco.2014.10.010,Journal of Financial Economics,Adds profitability and investment controls to alpha evaluation.,
LIT430,lit_en_alphamine.csv,EN121,EN,,paper,2020,Taming the Factor Zoo: A Test of New Factors,https://doi.org/10.1111/jofi.12883,https://doi.org/10.1111/jofi.12883,Journal of Finance,Tests whether new factors add information beyond a high-dimensional zoo.,
LIT431,lit_en_alphamine.csv,EN124,EN,,paper,2020,Shrinking the cross-section,https://doi.org/10.1016/j.jfineco.2019.06.008,https://doi.org/10.1016/j.jfineco.2019.06.008,Journal of Financial Economics,Uses economically motivated shrinkage to control high-dimensional factor overfit.,
LIT432,lit_en_alphamine.csv,EN126,EN,,paper,2019,Characteristics are covariances: A unified model of risk and return,https://doi.org/10.1016/j.jfineco.2019.05.001,https://doi.org/10.1016/j.jfineco.2019.05.001,Journal of Financial Economics,IPCA separates characteristic effects from latent risk-factor exposures.,
LIT433,lit_en_alphamine.csv,EN127,EN,,paper,2024,Deep Learning in Asset Pricing,https://doi.org/10.1287/mnsc.2023.4695,https://doi.org/10.1287/mnsc.2023.4695,Management Science,No-arbitrage neural benchmark for high-dimensional return signals.,
LIT434,lit_en_alphamine.csv,EN128,EN,,paper,2022,Open Source Cross-Sectional Asset Pricing,https://doi.org/10.1561/104.00000112,https://doi.org/10.1561/104.00000112,Critical Finance Review,Reproducible library of hundreds of published stock-return signals.,
LIT435,lit_en_alphamine.csv,EN129,EN,,dataset,2022,Open Source Asset Pricing,https://www.openassetpricing.com/,https://openassetpricing.com,OpenSourceAP,"Public signal definitions, returns, data, and replication code for factor validation.",
LIT436,lit_en_alphamine.csv,EN131,EN,,paper,2017,The Characteristics that Provide Independent Information about Average U.S. Monthly Stock Returns,https://doi.org/10.1093/rfs/hhx019,https://doi.org/10.1093/rfs/hhx019,Review of Financial Studies,Jointly tests 94 characteristics and documents sharp post-2003 predictability decline.,
LIT437,lit_en_alphamine.csv,EN132,EN,,paper,2015,Digesting Anomalies: An Investment Approach,https://doi.org/10.1093/rfs/hhu068,https://doi.org/10.1093/rfs/hhu068,Review of Financial Studies,The q-factor model supplies investment and profitability controls for mined signals.,
LIT438,lit_en_alphamine.csv,EN133,EN,,paper,2024,FinMem: A Performance-Enhanced LLM Trading Agent with Layered Memory and Character Design,https://doi.org/10.1609/aaaiss.v3i1.31290,https://doi.org/10.1609/aaaiss.v3i1.31290,AAAI Symposium Series,Layered memory and self-evolution inform feedback design for research agents.,
LIT439,lit_en_alphamine.csv,EN134,EN,,code,2023,FinMem,https://github.com/pipiku915/FinMem-LLM-StockTrading,https://github.com/pipiku915/finmem-llm-stocktrading,GitHub,Official code for memory-based LLM financial decision making.,
LIT440,lit_en_alphamine.csv,EN135,EN,,paper,2024,"A Multimodal Foundation Agent for Financial Trading: Tool-Augmented, Diversified, and Generalist",https://doi.org/10.1145/3637528.3671801,https://doi.org/10.1145/3637528.3671801,ACM KDD,"FinAgent integrates numerical, textual, visual, tool, and reflection channels.",
LIT441,lit_en_alphamine.csv,EN136,EN,,paper,2024,FinCon: A Synthesized LLM Multi-Agent System with Conceptual Verbal Reinforcement for Enhanced Financial Decision Making,https://doi.org/10.48550/arxiv.2407.06567,https://doi.org/10.48550/arxiv.2407.06567,NeurIPS,Manager-analyst hierarchy distills experience into reusable verbal investment beliefs.,
LIT442,lit_en_alphamine.csv,EN137,EN,,paper,2025,TradingAgents: Multi-Agents LLM Financial Trading Framework,https://arxiv.org/abs/2412.20138,https://arxiv.org/abs/2412.20138,arXiv,"Specialized analysts, debaters, traders, and risk agents emulate an investment firm.",
LIT443,lit_en_alphamine.csv,EN138,EN,,code,2025,TradingAgents,https://github.com/TauricResearch/TradingAgents,https://github.com/tauricresearch/tradingagents,GitHub,Open multi-agent trading framework useful for downstream testing of mined signals.,
LIT444,lit_en_alphamine.csv,EN139,EN,,paper,2024,FinRobot: An Open-Source AI Agent Platform for Financial Applications using Large Language Models,https://arxiv.org/abs/2405.14767,https://arxiv.org/abs/2405.14767,arXiv,"Full-stack agent platform connects LLMs, quantitative tools, and financial workflows.",
LIT445,lit_en_alphamine.csv,EN140,EN,,code,2024,FinRobot,https://github.com/AI4Finance-Foundation/FinRobot,https://github.com/ai4finance-foundation/finrobot,GitHub,"Open financial-agent platform for research, valuation, trading, and risk.",
LIT446,lit_en_alphamine.csv,EN141,EN,,paper,2025,QuantAgent: Price-Driven Multi-Agent LLMs for High-Frequency Trading,https://doi.org/10.48550/arxiv.2509.09995,https://doi.org/10.48550/arxiv.2509.09995,arXiv,Price-only agent decomposition offers a short-horizon contrast to factor miners.,
LIT447,lit_en_alphamine.csv,EN142,EN,,survey,2024,Large Language Model Agent in Financial Trading: A Survey,https://arxiv.org/abs/2408.06361,https://arxiv.org/abs/2408.06361,arXiv,"Reviews architectures, inputs, backtests, and limitations of LLM trading agents.",
LIT448,lit_en_alphamine.csv,EN143,EN,,survey,2025,From Deep Learning to LLMs: A survey of AI in Quantitative Investment,https://doi.org/10.48550/arxiv.2503.21422,https://doi.org/10.48550/arxiv.2503.21422,arXiv,"Connects feature engineering, alpha models, portfolio construction, and LLM automation.",
LIT449,lit_en_alphamine.csv,EN144,EN,,survey,2025,"Large Language Model Agents in Finance: A Survey Bridging Research, Practice, and Real-World Deployment",https://aclanthology.org/2025.findings-emnlp.972/,https://aclanthology.org/2025.findings-emnlp.972,Findings of EMNLP,"Maps agent capabilities to investment research, trading, management, and risk.",
LIT450,lit_en_alphamine.csv,EN145,EN,,survey,2026,Agentic Trading: When LLM Agents Meet Financial Markets,https://doi.org/10.48550/arxiv.2605.19337,https://doi.org/10.48550/arxiv.2605.19337,arXiv,Audit finds severe protocol incomparability and weak execution-cost reporting.,
LIT451,lit_en_alphamine.csv,EN146,EN,,survey,2025,The New Quant: A Survey of Large Language Models in Financial Prediction and Trading,https://doi.org/10.48550/arxiv.2510.05533,https://doi.org/10.48550/arxiv.2510.05533,arXiv,"Task-centered synthesis of language signals, tool use, portfolio controls, and deployment.",
LIT452,lit_en_alphamine.csv,EN147,EN,,survey,2025,"Large Language Model Agents for Investment Management: Foundations, Benchmarks, and Research Frontiers",https://doi.org/10.1145/3768292.3770387,https://doi.org/10.1145/3768292.3770387,ACM ICAIF,"Investment-management survey covering alpha miners, trader agents, and evaluation frontiers.",
LIT453,lit_crowding_crossasset.csv,S001,EN,crowding,,2010,Detecting Crowded Trades in Currency Funds,https://www.nber.org/papers/w15698,https://nber.org/papers/w15698,NBER,Manager-style crowding preceded carry liquidation; positioning and liquidity must be read together.,monitor
LIT454,lit_crowding_crossasset.csv,S002,EN,crowding,,2021,Crowded Trades and Tail Risk,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3326802,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3326802,SSRN,Hedge-fund ownership crowding predicts asymmetric downside and fund drawdowns in distress.,monitor
LIT455,lit_crowding_crossasset.csv,S003,EN,crowding,,2017,Crowded Positions: An Overlooked Systemic Risk for Central Clearing Parties,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2422250,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2422250,SSRN / Review of Asset Pricing Studies,Crowded positions raise CCP exposure most on already turbulent days.,context
LIT456,lit_crowding_crossasset.csv,S004,EN,crowding,,2007,What Happened to the Quants in August 2007?,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1015987,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1015987,SSRN,Correlated deleveraging and crowded statistical-arbitrage positions produced an abrupt quant unwind.,monitor
LIT457,lit_crowding_crossasset.csv,S005,EN,crowding,,2007,Asset Fire Sales (and Purchases) in Equity Markets,https://www.nber.org/papers/w11357,https://nber.org/papers/w11357,NBER,Flow-forced mutual-fund trades create persistent price pressure and later reversal.,monitor
LIT458,lit_crowding_crossasset.csv,S006,EN,crowding,,2008,Hedge Funds as Investors of Last Resort?,https://www.nber.org/papers/w13786,https://nber.org/papers/w13786,NBER,Short interest rises before predictable mutual-fund fire sales; crowded exits attract predatory liquidity.,context
LIT459,lit_crowding_crossasset.csv,S007,EN,crowding,,2023,Asset-Management Contracts and Equilibrium Prices,https://www.nber.org/papers/w28020,https://nber.org/papers/w28020,NBER,Benchmarking can endogenously inflate prices and create crowded trades.,monitor
LIT460,lit_crowding_crossasset.csv,S008,EN,crowding,,2011,Stock Price Fragility,https://doi.org/10.1016/j.jfineco.2011.06.003,https://doi.org/10.1016/j.jfineco.2011.06.003,Journal of Financial Economics,Common ownership and low holding diversity make prices more sensitive to fund flows.,monitor
LIT461,lit_crowding_crossasset.csv,S009,EN,crowding,,2020,"Crowded Trades, Market Clustering, and Price Instability",https://papers.tinbergen.nl/20007.pdf,https://papers.tinbergen.nl/20007.pdf,Tinbergen Institute,Trading overlap causally increases return-tail instability.,monitor
LIT462,lit_crowding_crossasset.csv,S010,EN,crowding,,2025,Trading in Crowded Markets,https://jfqa.org/wp-content/uploads/2025/03/24519_Trading_in_Crowded_Markets_Wang.pdf,https://jfqa.org/wp-content/uploads/2025/03/24519_trading_in_crowded_markets_wang.pdf,Journal of Financial and Quantitative Analysis,Underestimating crowding leads to aggressive inventories and abrupt fire-sale crashes.,context
LIT463,lit_crowding_crossasset.csv,S011,EN,crowding,,2009,Market Liquidity and Funding Liquidity,https://doi.org/10.1093/rfs/hhn098,https://doi.org/10.1093/rfs/hhn098,Review of Financial Studies,Funding and market liquidity reinforce each other in margin spirals.,monitor
LIT464,lit_crowding_crossasset.csv,S012,EN,crowding,,2011,Fire Sales in Finance and Macroeconomics,https://doi.org/10.1257/jep.25.1.29,https://doi.org/10.1257/jep.25.1.29,Journal of Economic Perspectives,Forced sales depress prices when natural buyers are constrained or specialized.,context
LIT465,lit_crowding_crossasset.csv,S013,EN,crowding,,2022,MSCI Security Crowding Model,https://www.msci.com/research-and-insights/paper/msci-security-crowding-model,https://msci.com/research-and-insights/paper/msci-security-crowding-model,MSCI,"Combines valuation, short interest, liquidity, volatility and momentum into security crowding scores.",monitor
LIT466,lit_crowding_crossasset.csv,S014,EN,crowding,,2021,MSCI Security Crowding Model Factsheet,https://www.msci.com/downloads/web/msci-com/data-and-analytics/crowding-solutions/MSCI-Security-Crowding-Model-Factsheet.pdf,https://msci.com/downloads/web/msci-com/data-and-analytics/crowding-solutions/msci-security-crowding-model-factsheet.pdf,MSCI,Documents cross-sectional and time-series layers for portfolio crowding surveillance.,monitor
LIT467,lit_crowding_crossasset.csv,S015,EN,crowding,,2024,Can Crowding Scores Quantify US Stocks' Fragility?,https://www.msci.com/research-and-insights/blog-post/can-crowding-scores-quantify-us-stocks-fragility,https://msci.com/research-and-insights/blog-post/can-crowding-scores-quantify-us-stocks-fragility,MSCI,Crowding adds drawdown information beyond momentum and value.,monitor
LIT468,lit_crowding_crossasset.csv,S016,EN,crowding,,2023,Nonbank Financial Intermediaries: Vulnerabilities amid Tighter Financial Conditions,https://www.imf.org/-/media/files/publications/gfsr/2023/april/english/ch2.pdf,https://imf.org/-/media/files/publications/gfsr/2023/april/english/ch2.pdf,IMF,Common exposures plus correlated redemptions amplify fire sales.,monitor
LIT469,lit_crowding_crossasset.csv,S017,EN,crowding,,2025,Addressing Market Dysfunction and Liquidity Stresses in NBFIs,https://www.imf.org/en/-/media/files/publications/gfs-notes/2025/english/gfsnea2025004.pdf,https://imf.org/en/-/media/files/publications/gfs-notes/2025/english/gfsnea2025004.pdf,IMF,"Leverage, liquidity mismatch and concentrated ownership are joint amplification channels.",monitor
LIT470,lit_crowding_crossasset.csv,S018,EN,crowding,,2024,The Impact of Derivatives Collateralization on Liquidity Risk,https://www.imf.org/-/media/files/publications/wp/2024/english/wpiea2024026-print-pdf.pdf,https://imf.org/-/media/files/publications/wp/2024/english/wpiea2024026-print-pdf.pdf,IMF,Margin calls can exhaust fund liquidity buffers and force procyclical asset sales.,context
LIT471,lit_crowding_crossasset.csv,S019,EN,crowding,,2015,Shifting Tides: Market Liquidity and Market-Making in Fixed Income Instruments,https://www.bis.org/publ/qtrpdf/r_qt1503i.htm,https://bis.org/publ/qtrpdf/r_qt1503i.htm,BIS,Liquidity can vanish when increasingly concentrated asset managers head for exits together.,context
LIT472,lit_crowding_crossasset.csv,S020,EN,crowding,,2018,The Financial Sector: Post-Crisis Adjustment and Pressure Points,https://www.bis.org/publ/arpdf/ar2018e3.htm,https://bis.org/publ/arpdf/ar2018e3.htm,BIS,"Passive concentration, common providers and correlated fund flows can raise crowded-trade risk.",context
LIT473,lit_crowding_crossasset.csv,S021,EN,crowding,,2025,Sustaining Stability amid Uncertainty and Fragmentation,https://www.bis.org/publ/arpdf/ar2025e1.htm,https://bis.org/publ/arpdf/ar2025e1.htm,BIS,Leveraged NBFIs provide procyclical liquidity that can evaporate under stress.,context
